context_conditions,n_context_conditions,occurrence_id,setup_def_version,tf,session_globex_day,segment_id,direction,origin_family,origin_object_id,origin_extreme,trigger_object_id,trigger_index,C_index,trigger_ts_et,availability_et,entry,structural_stop,structural_target,target_kind,risk_points,risk_atr,target_R,expiry_E_bars,resolve_H_1m,exact_graph,reduced_graph,broad_family,structural_score,sc_context_coherence,sc_trigger_clarity,sc_displacement_quality,sc_freshness,sc_invalidation_clarity,sc_target_room,sc_contradiction,primitive_ids,outcome,entry_fill_et,resolution_et,realized_R,favorable,mfe_R,mae_R,time_to_target_min,time_to_invalidation_min,target_still_valid,feat_direction,feat_session,feat_origin_family,feat_time_anchor,feat_displacement_atr,feat_path_efficiency,feat_fvg_tf,feat_fvg_width_atr,feat_vwap_side,feat_nearest_vwap_band,feat_nearest_band_dist_atr,feat_level_family,feat_target_distance_R,feat_opposing_distance_atr,feat_volatility_bucket,feat_risk_atr,prior_global_p,prior_global_R,exact_n,exact_wins,exact_losses,exact_fav_rate,exact_mean_R,reduced_n,reduced_fav_rate,reduced_mean_R,broad_n,broad_fav_rate,broad_mean_R,global_n,w_exact,w_reduced,w_broad,shrunk_favorable_probability,shrunk_expected_R,evidence_count,effective_sample_size,uncertainty_halfwidth,final_predicted_class
origin=FVG_FAILURE | anchor=0930 | vwap_below,3,OC-15m-20260706T0930-L-FVG,cg-recognizer-v1.0.0,15m,2026-07-06,6,long,FVG_FAILURE,FVG-15m-bear-20260706T0915,29898.75,FVG-15m-bull-20260706T0945,12003,12004,2026-07-06 09:30:00-04:00,2026-07-06 10:00:00-04:00,29896.0,29865.0,29906.82340750252,vwap,31.0,0.584,0.349,20,120,FVG_FAILURE(20260706T0915)|long|15m->DISP->FVG_bull->FILL,ORIGIN_FVG_FAILURE|long|15m->DISPLACEMENT->FVG_RETEST,FVG_FAILURE|long,65.136,1.0,0.8739,0.5741,1.0,0.9909,0.1164,0.7961,ORIGIN:FVG-15m-bear-20260706T0915 ; TRIGGER_FVG:FVG-15m-bull-20260706T0945,WIN,2026-07-06 13:42:00-04:00,2026-07-06 13:42:00-04:00,0.34914217750068227,True,0.371,0.444,0.0,,True,long,2026-07-06,FVG_FAILURE,0930,1.38,0.228,15m,0.584,below,-1.0,0.741,,0.349,0.204,high,0.584,0.7818,0.3014,0,0,0,,,57,0.8421,0.3483,230,0.7696,0.3516,660,0.0,0.74,0.852,0.8237,0.3472,0.0,57.0,0.0989,FAVORABLE
origin=VWAP_BAND | anchor=0930 | vwap_below,3,OC-15m-20260706T0930-L-VWA,cg-recognizer-v1.0.0,15m,2026-07-06,6,long,VWAP_BAND,VWAP-2.618-2026-07-06,29783.741423194522,FVG-15m-bull-20260706T0945,12003,12004,2026-07-06 09:30:00-04:00,2026-07-06 10:00:00-04:00,29896.0,29865.0,29906.82340750252,vwap,31.0,0.584,0.349,20,120,VWAP_BAND(06)|long|15m->DISP->FVG_bull->FILL,ORIGIN_VWAP_BAND|long|15m->DISPLACEMENT->FVG_RETEST,VWAP_BAND|long,65.136,1.0,0.8739,0.5741,1.0,0.9909,0.1164,0.7961,ORIGIN:VWAP-2.618-2026-07-06 ; TRIGGER_FVG:FVG-15m-bull-20260706T0945,WIN,2026-07-06 13:42:00-04:00,2026-07-06 13:42:00-04:00,0.34914217750068227,True,0.371,0.444,0.0,,True,long,2026-07-06,VWAP_BAND,0930,1.38,0.228,15m,0.584,below,-1.0,0.741,,0.349,0.204,high,0.584,0.7818,0.3014,0,0,0,,,45,0.8444,0.0164,111,0.8919,0.2172,660,0.0,0.692,0.735,0.8501,0.085,0.0,45.0,0.1043,NEUTRAL
origin=VWAP_BAND | anchor=rth | vwap_above,3,OC-5m-20260706T1050-S-VWA,cg-recognizer-v1.0.0,5m,2026-07-06,6,short,VWAP_BAND,VWAP+1.618-2026-07-06,30064.556054586497,FVG-5m-bear-20260706T1115,36025,36030,2026-07-06 10:50:00-04:00,2026-07-06 11:20:00-04:00,29985.0,29987.0,29976.25,level,2.0,0.039,4.375,20,120,VWAP_BAND(06)|short|5m->DISP->FVG_bear->FILL,ORIGIN_VWAP_BAND|short|5m->DISPLACEMENT->FVG_RETEST,VWAP_BAND|short,57.042,1.0,0.2208,0.4812,1.0,0.0856,1.0,0.831,ORIGIN:VWAP+1.618-2026-07-06 ; TRIGGER_FVG:FVG-5m-bear-20260706T1115,WIN,2026-07-06 11:20:00-04:00,2026-07-06 11:20:00-04:00,4.375,True,10.625,0.625,0.0,,True,short,2026-07-06,VWAP_BAND,rth,0.956,0.325,5m,0.039,above,+1.0,0.812,,4.375,0.169,normal,0.039,0.7818,0.3014,0,0,0,,,40,0.825,0.3478,61,0.7705,0.2609,660,0.0,0.667,0.604,0.8083,0.3242,0.0,40.0,0.122,FAVORABLE
origin=VWAP_BAND | anchor=rth | vwap_above,3,OC-5m-20260706T1100-S-VWA,cg-recognizer-v1.0.0,5m,2026-07-06,6,short,VWAP_BAND,VWAP+1.0-2026-07-06,30027.196360750433,FVG-5m-bear-20260706T1115,36027,36030,2026-07-06 11:00:00-04:00,2026-07-06 11:20:00-04:00,29985.0,29987.0,29976.25,level,2.0,0.039,4.375,20,120,VWAP_BAND(06)|short|5m->DISP->FVG_bear->FILL,ORIGIN_VWAP_BAND|short|5m->DISPLACEMENT->FVG_RETEST,VWAP_BAND|short,57.042,1.0,0.2208,0.4812,1.0,0.0856,1.0,0.831,ORIGIN:VWAP+1.0-2026-07-06 ; TRIGGER_FVG:FVG-5m-bear-20260706T1115,WIN,2026-07-06 11:20:00-04:00,2026-07-06 11:20:00-04:00,4.375,True,10.625,0.625,0.0,,True,short,2026-07-06,VWAP_BAND,rth,0.956,0.325,5m,0.039,above,+1.0,0.812,,4.375,0.169,normal,0.039,0.7818,0.3014,0,0,0,,,40,0.825,0.3478,61,0.7705,0.2609,660,0.0,0.667,0.604,0.8083,0.3242,0.0,40.0,0.122,FAVORABLE
origin=FVG_FAILURE | anchor=rth | vwap_above,3,OC-5m-20260706T1120-L-FVG,cg-recognizer-v1.0.0,5m,2026-07-06,6,long,FVG_FAILURE,FVG-5m-bear-20260706T1115,29987.0,FVG-5m-bull-20260706T1125,36031,36032,2026-07-06 11:20:00-04:00,2026-07-06 11:30:00-04:00,30001.5,29985.0,30011.25,level,16.5,0.346,0.591,20,120,FVG_FAILURE(20260706T1115)|long|5m->DISP->FVG_bull->FILL,ORIGIN_FVG_FAILURE|long|5m->DISPLACEMENT->FVG_RETEST,FVG_FAILURE|long,70.374,1.0,0.952,0.7579,1.0,0.8168,0.197,0.7954,ORIGIN:FVG-5m-bear-20260706T1115 ; TRIGGER_FVG:FVG-5m-bull-20260706T1125,LOSS,2026-07-06 12:54:00-04:00,2026-07-06 12:56:00-04:00,-1.0,False,0.439,1.182,,2.0,True,long,2026-07-06,FVG_FAILURE,rth,1.621,0.516,5m,0.346,above,+1.0,0.585,,0.591,0.205,low,0.346,0.7818,0.3014,0,0,0,,,173,0.7457,0.3527,230,0.7696,0.3516,660,0.0,0.896,0.852,0.7483,0.3519,0.0,173.0,0.0647,FAVORABLE
origin=VWAP_BAND | anchor=rth | vwap_above,3,OC-15m-20260706T1130-S-VWA,cg-recognizer-v1.0.0,15m,2026-07-06,6,short,VWAP_BAND,VWAP+1.618-2026-07-06,30078.449050654708,FVG-15m-bear-20260706T1230,12011,12015,2026-07-06 11:30:00-04:00,2026-07-06 12:45:00-04:00,30044.25,30053.5,30042.0,level,9.25,0.116,0.243,20,120,VWAP_BAND(06)|short|15m->DISP->FVG_bear->FILL,ORIGIN_VWAP_BAND|short|15m->DISPLACEMENT->FVG_RETEST,VWAP_BAND|short,51.005,1.0,0.5874,0.4526,1.0,0.4523,0.0811,0.9718,ORIGIN:VWAP+1.618-2026-07-06 ; TRIGGER_FVG:FVG-15m-bear-20260706T1230,WIN,2026-07-06 15:21:00-04:00,2026-07-06 15:21:00-04:00,0.24324324324324326,True,0.946,0.514,0.0,,True,short,2026-07-06,VWAP_BAND,rth,0.721,0.424,15m,0.116,above,+1.0,0.116,,0.243,0.028,high,0.116,0.7818,0.3014,0,0,0,,,21,0.6667,0.0952,61,0.7705,0.2609,660,0.0,0.512,0.604,0.7195,0.1838,0.0,21.0,0.1921,FAVORABLE
origin=VWAP_BAND | anchor=rth | vwap_above,3,OC-5m-20260706T1205-S-VWA,cg-recognizer-v1.0.0,5m,2026-07-06,6,short,VWAP_BAND,VWAP+1.618-2026-07-06,30089.10994154404,FVG-5m-bear-20260706T1225,36040,36044,2026-07-06 12:05:00-04:00,2026-07-06 12:30:00-04:00,30048.0,30052.25,30046.25,level,4.25,0.125,0.412,20,120,VWAP_BAND(06)|short|5m->DISP->FVG_bear->FILL,ORIGIN_VWAP_BAND|short|5m->DISPLACEMENT->FVG_RETEST,VWAP_BAND|short,56.426,1.0,0.6112,0.6072,1.0,0.4761,0.1373,0.9487,ORIGIN:VWAP+1.618-2026-07-06 ; TRIGGER_FVG:FVG-5m-bear-20260706T1225,EXPIRED,,,,False,,,,,True,short,2026-07-06,VWAP_BAND,rth,1.143,0.452,5m,0.125,above,+1.0,0.138,,0.412,0.051,low,0.125,0.7818,0.3014,0,0,0,,,40,0.825,0.3478,61,0.7705,0.2609,660,0.0,0.667,0.604,0.8083,0.3242,0.0,40.0,0.122,FAVORABLE
origin=VWAP_BAND | anchor=rth | vwap_above,3,OC-15m-20260706T1215-S-VWA,cg-recognizer-v1.0.0,15m,2026-07-06,6,short,VWAP_BAND,VWAP+1.0-2026-07-06,30052.720019074204,FVG-15m-bear-20260706T1230,12014,12015,2026-07-06 12:15:00-04:00,2026-07-06 12:45:00-04:00,30044.25,30053.5,30042.0,level,9.25,0.116,0.243,20,120,VWAP_BAND(06)|short|15m->DISP->FVG_bear->FILL,ORIGIN_VWAP_BAND|short|15m->DISPLACEMENT->FVG_RETEST,VWAP_BAND|short,51.005,1.0,0.5874,0.4526,1.0,0.4523,0.0811,0.9718,ORIGIN:VWAP+1.0-2026-07-06 ; TRIGGER_FVG:FVG-15m-bear-20260706T1230,WIN,2026-07-06 15:21:00-04:00,2026-07-06 15:21:00-04:00,0.24324324324324326,True,0.946,0.514,0.0,,True,short,2026-07-06,VWAP_BAND,rth,0.721,0.424,15m,0.116,above,+1.0,0.116,,0.243,0.028,high,0.116,0.7818,0.3014,0,0,0,,,21,0.6667,0.0952,61,0.7705,0.2609,660,0.0,0.512,0.604,0.7195,0.1838,0.0,21.0,0.1921,FAVORABLE
origin=FVG_FAILURE | anchor=rth | vwap_above,3,OC-5m-20260706T1315-S-FVG,cg-recognizer-v1.0.0,5m,2026-07-06,6,short,FVG_FAILURE,FVG-5m-bull-20260706T1310,30009.75,FVG-5m-bear-20260706T1320,36054,36055,2026-07-06 13:15:00-04:00,2026-07-06 13:25:00-04:00,30002.25,30009.75,29998.75,level,7.5,0.247,0.467,20,120,FVG_FAILURE(20260706T1310)|short|5m->DISP->FVG_bear->FILL,ORIGIN_FVG_FAILURE|short|5m->DISPLACEMENT->FVG_RETEST,FVG_FAILURE|short,65.885,1.0,0.8392,0.7339,1.0,0.704,0.1556,0.8848,ORIGIN:FVG-5m-bull-20260706T1310 ; TRIGGER_FVG:FVG-5m-bear-20260706T1320,WIN,2026-07-06 14:47:00-04:00,2026-07-06 14:47:00-04:00,0.4666666666666667,True,1.133,0.1,0.0,,True,short,2026-07-06,FVG_FAILURE,rth,1.613,0.468,5m,0.247,above,+1.0,1.652,,0.467,0.115,normal,0.247,0.7818,0.3014,0,0,0,,,163,0.7239,0.2257,213,0.7324,0.2431,660,0.0,0.891,0.842,0.7257,0.2286,0.0,163.0,0.0685,FAVORABLE
origin=FVG_FAILURE | anchor=rth | vwap_below,3,OC-5m-20260706T1320-S-FVG,cg-recognizer-v1.0.0,5m,2026-07-06,6,short,FVG_FAILURE,FVG-5m-bull-20260706T1125,30001.5,FVG-5m-bear-20260706T1330,36055,36057,2026-07-06 13:20:00-04:00,2026-07-06 13:35:00-04:00,29960.5,29963.5,29939.75,level,3.0,0.091,6.917,20,120,FVG_FAILURE(20260706T1125)|short|5m->DISP->FVG_bear->FILL,ORIGIN_FVG_FAILURE|short|5m->DISPLACEMENT->FVG_RETEST,FVG_FAILURE|short,73.47,1.0,0.506,0.7612,1.0,0.3708,1.0,0.3716,ORIGIN:FVG-5m-bull-20260706T1125 ; TRIGGER_FVG:FVG-5m-bear-20260706T1330,LOSS,2026-07-06 14:08:00-04:00,2026-07-06 14:08:00-04:00,-1.0,False,2.5,2.333,,0.0,True,short,2026-07-06,FVG_FAILURE,rth,2.029,0.522,5m,0.091,below,-1.0,1.131,,6.917,0.628,normal,0.091,0.7818,0.3014,0,0,0,,,163,0.7239,0.2257,213,0.7324,0.2431,660,0.0,0.891,0.842,0.7257,0.2286,0.0,163.0,0.0685,FAVORABLE
origin=FVG_FAILURE | anchor=rth | vwap_above,3,OC-15m-20260706T1400-L-FVG,cg-recognizer-v1.0.0,15m,2026-07-06,6,long,FVG_FAILURE,FVG-15m-bear-20260706T1345,29948.0,FVG-15m-bull-20260706T1515,12021,12026,2026-07-06 14:00:00-04:00,2026-07-06 15:30:00-04:00,30004.5,30004.0,30011.25,level,0.5,0.009,13.5,20,120,FVG_FAILURE(20260706T1345)|long|15m->DISP->FVG_bull->FILL,ORIGIN_FVG_FAILURE|long|15m->DISPLACEMENT->FVG_RETEST,FVG_FAILURE|long,55.628,1.0,0.0,0.5995,1.0,0.0,1.0,0.8719,ORIGIN:FVG-15m-bear-20260706T1345 ; TRIGGER_FVG:FVG-15m-bull-20260706T1515,AMBIGUOUS,2026-07-06 15:31:00-04:00,2026-07-06 15:31:00-04:00,,False,31.0,4.5,,,True,long,2026-07-06,FVG_FAILURE,rth,1.092,0.471,15m,0.009,above,+1.0,0.708,,13.5,0.128,low,0.009,0.7818,0.3014,0,0,0,,,57,0.8421,0.3483,230,0.7696,0.3516,660,0.0,0.74,0.852,0.8237,0.3472,0.0,57.0,0.0989,FAVORABLE
origin=VWAP_BAND | anchor=rth | vwap_above,3,OC-15m-20260706T1400-L-VWA,cg-recognizer-v1.0.0,15m,2026-07-06,6,long,VWAP_BAND,VWAP-1.0-2026-07-06,29915.55325801882,FVG-15m-bull-20260706T1515,12021,12026,2026-07-06 14:00:00-04:00,2026-07-06 15:30:00-04:00,30004.5,30004.0,30011.25,level,0.5,0.009,13.5,20,120,VWAP_BAND(06)|long|15m->DISP->FVG_bull->FILL,ORIGIN_VWAP_BAND|long|15m->DISPLACEMENT->FVG_RETEST,VWAP_BAND|long,55.628,1.0,0.0,0.5995,1.0,0.0,1.0,0.8719,ORIGIN:VWAP-1.0-2026-07-06 ; TRIGGER_FVG:FVG-15m-bull-20260706T1515,AMBIGUOUS,2026-07-06 15:31:00-04:00,2026-07-06 15:31:00-04:00,,False,31.0,4.5,,,True,long,2026-07-06,VWAP_BAND,rth,1.092,0.471,15m,0.009,above,+1.0,0.708,,13.5,0.128,low,0.009,0.7818,0.3014,0,0,0,,,45,0.8444,0.0164,111,0.8919,0.2172,660,0.0,0.692,0.735,0.8501,0.085,0.0,45.0,0.1043,NEUTRAL
origin=VWAP_BAND | anchor=rth | vwap_below,3,OC-5m-20260706T1400-L-VWA,cg-recognizer-v1.0.0,5m,2026-07-06,6,long,VWAP_BAND,VWAP-1.0-2026-07-06,29915.57288932321,FVG-5m-bull-20260706T1405,36063,36064,2026-07-06 14:00:00-04:00,2026-07-06 14:10:00-04:00,29923.75,29909.5,29924.25,level,14.25,0.397,0.035,20,120,VWAP_BAND(06)|long|5m->DISP->FVG_bull->FILL,ORIGIN_VWAP_BAND|long|5m->DISPLACEMENT->FVG_RETEST,VWAP_BAND|long,68.147,1.0,0.9975,0.7726,1.0,0.8623,0.0117,0.9861,ORIGIN:VWAP-1.0-2026-07-06 ; TRIGGER_FVG:FVG-5m-bull-20260706T1405,EXPIRED,,,,False,,,,,True,long,2026-07-06,VWAP_BAND,rth,1.595,0.545,5m,0.397,below,-1.0,0.23,,0.035,0.014,normal,0.397,0.7818,0.3014,0,0,0,,,66,0.9242,0.3541,111,0.8919,0.2172,660,0.0,0.767,0.735,0.9099,0.3275,0.0,66.0,0.0691,FAVORABLE
origin=FVG_FAILURE | anchor=rth | vwap_below,3,OC-5m-20260706T1405-L-FVG,cg-recognizer-v1.0.0,5m,2026-07-06,6,long,FVG_FAILURE,FVG-5m-bear-20260706T1335,29948.0,FVG-5m-bull-20260706T1410,36064,36065,2026-07-06 14:05:00-04:00,2026-07-06 14:15:00-04:00,29945.5,29933.75,29947.0,level,11.75,0.316,0.128,20,120,FVG_FAILURE(20260706T1335)|long|5m->DISP->FVG_bull->FILL,ORIGIN_FVG_FAILURE|long|5m->DISPLACEMENT->FVG_RETEST,FVG_FAILURE|long,65.795,1.0,0.9218,0.7304,1.0,0.7866,0.0426,0.9596,ORIGIN:FVG-5m-bear-20260706T1335 ; TRIGGER_FVG:FVG-5m-bull-20260706T1410,WIN,2026-07-06 15:55:00-04:00,2026-07-06 15:55:00-04:00,0.1276595744680851,True,2.043,0.426,0.0,,True,long,2026-07-06,FVG_FAILURE,rth,1.427,0.51,5m,0.316,below,-1.0,0.806,,0.128,0.04,normal,0.316,0.7818,0.3014,0,0,0,,,173,0.7457,0.3527,230,0.7696,0.3516,660,0.0,0.896,0.852,0.7483,0.3519,0.0,173.0,0.0647,FAVORABLE
origin=FVG_FAILURE | anchor=rth | vwap_below,3,OC-5m-20260706T1415-L-FVG,cg-recognizer-v1.0.0,5m,2026-07-06,6,long,FVG_FAILURE,FVG-5m-bear-20260706T1330,29963.5,FVG-5m-bull-20260706T1420,36066,36067,2026-07-06 14:15:00-04:00,2026-07-06 14:25:00-04:00,29971.25,29967.5,29977.0,level,3.75,0.101,1.533,20,120,FVG_FAILURE(20260706T1330)|long|5m->DISP->FVG_bull->FILL,ORIGIN_FVG_FAILURE|long|5m->DISPLACEMENT->FVG_RETEST,FVG_FAILURE|long,55.789,1.0,0.5422,0.4057,1.0,0.4071,0.5111,0.8447,ORIGIN:FVG-5m-bear-20260706T1330 ; TRIGGER_FVG:FVG-5m-bull-20260706T1420,AMBIGUOUS,2026-07-06 14:28:00-04:00,2026-07-06 14:28:00-04:00,,False,2.8,1.133,,,True,long,2026-07-06,FVG_FAILURE,rth,0.743,0.316,5m,0.101,below,-1.0,1.484,,1.533,0.155,normal,0.101,0.7818,0.3014,0,0,0,,,173,0.7457,0.3527,230,0.7696,0.3516,660,0.0,0.896,0.852,0.7483,0.3519,0.0,173.0,0.0647,FAVORABLE
origin=FVG_FAILURE | anchor=rth | vwap_above,3,OC-15m-20260706T1430-L-FVG,cg-recognizer-v1.0.0,15m,2026-07-06,6,long,FVG_FAILURE,FVG-15m-bear-20260706T1330,29975.25,FVG-15m-bull-20260706T1515,12023,12026,2026-07-06 14:30:00-04:00,2026-07-06 15:30:00-04:00,30004.5,30004.0,30011.25,level,0.5,0.009,13.5,20,120,FVG_FAILURE(20260706T1330)|long|15m->DISP->FVG_bull->FILL,ORIGIN_FVG_FAILURE|long|15m->DISPLACEMENT->FVG_RETEST,FVG_FAILURE|long,55.628,1.0,0.0,0.5995,1.0,0.0,1.0,0.8719,ORIGIN:FVG-15m-bear-20260706T1330 ; TRIGGER_FVG:FVG-15m-bull-20260706T1515,AMBIGUOUS,2026-07-06 15:31:00-04:00,2026-07-06 15:31:00-04:00,,False,31.0,4.5,,,True,long,2026-07-06,FVG_FAILURE,rth,1.092,0.471,15m,0.009,above,+1.0,0.708,,13.5,0.128,low,0.009,0.7818,0.3014,0,0,0,,,57,0.8421,0.3483,230,0.7696,0.3516,660,0.0,0.74,0.852,0.8237,0.3472,0.0,57.0,0.0989,FAVORABLE
origin=FVG_FAILURE | anchor=rth | vwap_above,3,OC-5m-20260706T1510-L-FVG,cg-recognizer-v1.0.0,5m,2026-07-06,6,long,FVG_FAILURE,FVG-5m-bear-20260706T1320,30009.75,FVG-5m-bull-20260706T1520,36077,36079,2026-07-06 15:10:00-04:00,2026-07-06 15:25:00-04:00,30027.0,30025.0,30041.2958157712,vwap_band,2.0,0.074,7.148,20,120,FVG_FAILURE(20260706T1320)|long|5m->DISP->FVG_bull->FILL,ORIGIN_FVG_FAILURE|long|5m->DISPLACEMENT->FVG_RETEST,FVG_FAILURE|long,71.248,1.0,0.4359,0.7628,1.0,0.3007,1.0,0.4737,ORIGIN:FVG-5m-bear-20260706T1320 ; TRIGGER_FVG:FVG-5m-bull-20260706T1520,LOSS,2026-07-06 15:30:00-04:00,2026-07-06 15:30:00-04:00,-1.0,False,5.5,6.125,,0.0,True,long,2026-07-06,FVG_FAILURE,rth,1.51,0.526,5m,0.074,above,+1.0,0.526,,7.148,0.526,low,0.074,0.7818,0.3014,0,0,0,,,173,0.7457,0.3527,230,0.7696,0.3516,660,0.0,0.896,0.852,0.7483,0.3519,0.0,173.0,0.0647,FAVORABLE
origin=VWAP_BAND | anchor=rth | vwap_below,3,OC-15m-20260706T1515-S-VWA,cg-recognizer-v1.0.0,15m,2026-07-06,6,short,VWAP_BAND,VWAP+1.0-2026-07-06,30041.784320885057,FVG-15m-bear-20260706T1600,12026,12029,2026-07-06 15:15:00-04:00,2026-07-06 16:15:00-04:00,29972.75,29996.25,29939.75,level,23.5,0.41,1.404,20,120,VWAP_BAND(06)|short|15m->DISP->FVG_bear->FILL,ORIGIN_VWAP_BAND|short|15m->DISPLACEMENT->FVG_RETEST,VWAP_BAND|short,73.746,1.0,0.992,0.6096,1.0,0.8728,0.4681,0.4247,ORIGIN:VWAP+1.0-2026-07-06 ; TRIGGER_FVG:FVG-15m-bear-20260706T1600,WIN,2026-07-06 18:21:00-04:00,2026-07-06 18:45:00-04:00,1.4042553191489362,True,1.702,0.043,24.0,,True,short,2026-07-06,VWAP_BAND,rth,1.251,0.385,15m,0.41,below,-1.0,0.858,,1.404,0.575,normal,0.41,0.7818,0.3014,0,0,0,,,21,0.6667,0.0952,61,0.7705,0.2609,660,0.0,0.512,0.604,0.7195,0.1838,0.0,21.0,0.1921,FAVORABLE
origin=FVG_FAILURE | anchor=rth | vwap_below,3,OC-5m-20260706T1535-S-FVG,cg-recognizer-v1.0.0,5m,2026-07-06,6,short,FVG_FAILURE,FVG-5m-bull-20260706T1520,30027.0,FVG-5m-bear-20260706T1555,36082,36086,2026-07-06 15:35:00-04:00,2026-07-06 16:00:00-04:00,29980.75,30018.75,29976.25,level,38.0,1.32,0.118,20,120,FVG_FAILURE(20260706T1520)|short|5m->DISP->FVG_bear->FILL,ORIGIN_FVG_FAILURE|short|5m->DISPLACEMENT->FVG_RETEST,FVG_FAILURE|short,62.172,1.0,0.602,0.7759,1.0,0.7372,0.0395,0.8437,ORIGIN:FVG-5m-bull-20260706T1520 ; TRIGGER_FVG:FVG-5m-bear-20260706T1555,EXPIRED,,,,False,,,,,True,short,2026-07-06,FVG_FAILURE,rth,2.501,0.552,5m,1.32,below,-1.0,1.982,,0.118,0.156,normal,1.32,0.7818,0.3014,0,0,0,,,163,0.7239,0.2257,213,0.7324,0.2431,660,0.0,0.891,0.842,0.7257,0.2286,0.0,163.0,0.0685,FAVORABLE
origin=FVG_FAILURE | anchor=rth | vwap_below,3,OC-15m-20260706T1545-S-FVG,cg-recognizer-v1.0.0,15m,2026-07-06,6,short,FVG_FAILURE,FVG-15m-bull-20260706T1515,30004.5,FVG-15m-bear-20260706T1600,12028,12029,2026-07-06 15:45:00-04:00,2026-07-06 16:15:00-04:00,29972.75,29996.25,29939.75,level,23.5,0.41,1.404,20,120,FVG_FAILURE(20260706T1515)|short|15m->DISP->FVG_bear->FILL,ORIGIN_FVG_FAILURE|short|15m->DISPLACEMENT->FVG_RETEST,FVG_FAILURE|short,73.746,1.0,0.992,0.6096,1.0,0.8728,0.4681,0.4247,ORIGIN:FVG-15m-bull-20260706T1515 ; TRIGGER_FVG:FVG-15m-bear-20260706T1600,WIN,2026-07-06 18:21:00-04:00,2026-07-06 18:45:00-04:00,1.4042553191489362,True,1.702,0.043,24.0,,True,short,2026-07-06,FVG_FAILURE,rth,1.251,0.385,15m,0.41,below,-1.0,0.858,,1.404,0.575,normal,0.41,0.7818,0.3014,0,0,0,,,50,0.76,0.2999,213,0.7324,0.2431,660,0.0,0.714,0.842,0.7543,0.2863,0.0,50.0,0.1193,FAVORABLE
origin=LIQ_SWEEP | anchor=asia_open | vwap_below,3,OC-15m-20260706T1800-S-LIQ,cg-recognizer-v1.0.0,15m,2026-07-07,6,short,LIQ_SWEEP,LVL-6-2026-07-07-candle_0930_high,29685.75,FVG-15m-bear-20260706T1845,12033,12036,2026-07-06 18:00:00-04:00,2026-07-06 19:00:00-04:00,29950.25,29950.75,29939.75,level,0.5,0.013,21.0,20,120,LIQ_SWEEP(candle_0930_high)|short|15m->DISP->FVG_bear->FILL,ORIGIN_LIQ_SWEEP|short|15m->DISPLACEMENT->FVG_RETEST,LIQ_SWEEP|short,61.917,1.0,0.0,0.8217,1.0,0.0,1.0,0.7254,ORIGIN:LVL-6-2026-07-07-candle_0930_high ; TRIGGER_FVG:FVG-15m-bear-20260706T1845,EXPIRED,,,,False,,,,,True,short,2026-07-07,LIQ_SWEEP,asia_open,1.877,0.643,15m,0.013,below,-1.0,0.712,LIQ_SWEEP,21.0,0.275,low,0.013,0.7872,0.3073,1,1,0,1.0,1.102,7,0.7143,0.6999,20,0.75,1.1619,719,0.091,0.259,0.333,0.781,0.6639,1.0,7.0,0.3064,INSUFFICIENT_EVIDENCE
origin=FVG_FAILURE | anchor=off_anchor | vwap_below,3,OC-5m-20260706T1845-S-FVG,cg-recognizer-v1.0.0,5m,2026-07-07,6,short,FVG_FAILURE,FVG-5m-bull-20260706T1410,29945.5,FVG-5m-bear-20260706T1850,36108,36109,2026-07-06 18:45:00-04:00,2026-07-06 18:55:00-04:00,29925.0,29946.25,29924.5,level,21.25,1.174,0.024,20,120,FVG_FAILURE(20260706T1410)|short|5m->DISP->FVG_bear->FILL,ORIGIN_FVG_FAILURE|short|5m->DISPLACEMENT->FVG_RETEST,FVG_FAILURE|short,62.874,1.0,0.6412,0.8095,1.0,0.7764,0.0078,0.9724,ORIGIN:FVG-5m-bull-20260706T1410 ; TRIGGER_FVG:FVG-5m-bear-20260706T1850,WIN,2026-07-06 19:03:00-04:00,2026-07-06 19:03:00-04:00,0.023529411764705882,True,0.247,0.176,0.0,,True,short,2026-07-07,FVG_FAILURE,off_anchor,2.803,0.619,5m,1.174,below,-1.0,0.098,,0.024,0.028,normal,1.174,0.7872,0.3073,0,0,0,,,182,0.7363,0.2233,235,0.7447,0.2459,719,0.0,0.901,0.855,0.7377,0.2264,0.0,182.0,0.0639,FAVORABLE
