branch_id,episode_id,parent_branch_id,hypothesis_id,continuation_or_fade,terminal_status,terminal_reason,n_events
GBR-006998,GEP-001586,GBR-006997,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-006999,GEP-001581,GBR-006977,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-007000,GEP-001581,GBR-006977,H_liquidity_sweep_reclaim_fade,fade,EMITTED,sweep_reclaim_fade,2
GBR-007001,GEP-001581,GBR-006977,H_liquidity_sweep_accept_continuation,continuation,EMITTED,sweep_accept_cont,2
GBR-007002,GEP-001587,,H_rb_reaction_continuation,continuation,INVALIDATED,origin_invalidated,2
GBR-007003,GEP-001587,GBR-007002,H_rb_fvg_fill_continuation,continuation,INVALIDATED,origin_invalidated,2
GBR-007004,GEP-001587,GBR-007002,H_rb_unresolved_fade,fade,INVALIDATED,origin_invalidated,2
GBR-007005,GEP-001588,,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-007006,GEP-001588,GBR-007005,H_liquidity_sweep_reclaim_fade,fade,EMITTED,sweep_reclaim_fade,2
GBR-007007,GEP-001588,GBR-007005,H_liquidity_sweep_accept_continuation,continuation,EMITTED,sweep_accept_cont,2
GBR-007008,GEP-001588,GBR-007005,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-007009,GEP-001588,GBR-007005,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-007010,GEP-001589,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-007011,GEP-001589,GBR-007010,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-007012,GEP-001511,GBR-006657,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-007013,GEP-001511,GBR-006657,H_liquidity_sweep_reclaim_fade,fade,EMITTED,sweep_reclaim_fade,2
GBR-007014,GEP-001511,GBR-006657,H_liquidity_sweep_accept_continuation,continuation,EMITTED,sweep_accept_cont,2
GBR-007015,GEP-001589,GBR-007010,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-007016,GEP-001589,GBR-007010,H_liquidity_sweep_reclaim_fade,fade,EMITTED,sweep_reclaim_fade,2
GBR-007017,GEP-001589,GBR-007010,H_liquidity_sweep_accept_continuation,continuation,EMITTED,sweep_accept_cont,2
GBR-007018,GEP-001590,,H_rb_reaction_continuation,continuation,INVALIDATED,opposing_move,2
GBR-007019,GEP-001590,GBR-007018,H_rb_fvg_fill_continuation,continuation,INVALIDATED,opposing_move,2
GBR-007020,GEP-001590,GBR-007018,H_rb_unresolved_fade,fade,INVALIDATED,origin_invalidated,2
GBR-007021,GEP-001591,,H_fvg_no_fill_continuation,continuation,INVALIDATED,context_invalidated,1
GBR-007022,GEP-001591,GBR-007021,H_fvg_first_touch,continuation,EMITTED,fvg_fill,2
GBR-007023,GEP-001591,GBR-007021,H_fvg_first_fill,continuation,EMITTED,fvg_fill,2
GBR-007024,GEP-001591,GBR-007021,H_fvg_midpoint,continuation,EMITTED,fvg_fill,2
GBR-007025,GEP-001591,GBR-007021,H_fvg_full_fill,continuation,EMITTED,fvg_fill,2
GBR-007026,GEP-001592,,H_rb_reaction_continuation,continuation,INVALIDATED,opposing_move,2
GBR-007027,GEP-001592,GBR-007026,H_rb_fvg_fill_continuation,continuation,INVALIDATED,opposing_move,2
GBR-007028,GEP-001592,GBR-007026,H_rb_unresolved_fade,fade,INVALIDATED,origin_invalidated,2
GBR-007029,GEP-001593,,H_rb_reaction_continuation,continuation,INVALIDATED,opposing_move,2
GBR-007030,GEP-001593,GBR-007029,H_rb_fvg_fill_continuation,continuation,INVALIDATED,opposing_move,2
GBR-007031,GEP-001593,GBR-007029,H_rb_unresolved_fade,fade,INVALIDATED,origin_invalidated,2
GBR-007032,GEP-001594,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-007033,GEP-001594,GBR-007032,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-007034,GEP-001595,,H_fvg_formation_close,continuation,EMITTED,fvg_formation,1
GBR-007035,GEP-001595,GBR-007034,H_fvg_next_bar,continuation,EMITTED,fvg_formation,1
GBR-007036,GEP-001595,GBR-007034,H_fvg_no_fill_continuation,continuation,INVALIDATED,context_invalidated,1
GBR-007037,GEP-001595,GBR-007034,H_fvg_first_touch,continuation,EMITTED,fvg_fill,2
GBR-007038,GEP-001595,GBR-007034,H_fvg_first_fill,continuation,EMITTED,fvg_fill,2
GBR-007039,GEP-001595,GBR-007034,H_fvg_midpoint,continuation,EMITTED,fvg_fill,2
GBR-007040,GEP-001595,GBR-007034,H_fvg_full_fill,continuation,EMITTED,fvg_fill,2
GBR-007041,GEP-001596,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-007042,GEP-001596,GBR-007041,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-007043,GEP-001597,GBR-006986,H_ifvg_immediate,fade,EMITTED,ifvg_activation,3
GBR-007044,GEP-001597,GBR-006986,H_ifvg_next_bar,fade,EMITTED,ifvg_activation,3
GBR-007045,GEP-001597,GBR-006986,H_ifvg_retest,fade,EMITTED,ifvg_retest,4
GBR-007046,GEP-001598,,H_fvg_formation_close,continuation,EMITTED,fvg_formation,1
GBR-007047,GEP-001598,GBR-007046,H_fvg_next_bar,continuation,EMITTED,fvg_formation,1
GBR-007048,GEP-001598,GBR-007046,H_fvg_no_fill_continuation,continuation,INVALIDATED,context_invalidated,1
GBR-007049,GEP-001598,GBR-007046,H_fvg_first_touch,continuation,EMITTED,fvg_fill,2
GBR-007050,GEP-001598,GBR-007046,H_fvg_first_fill,continuation,EMITTED,fvg_fill,2
GBR-007051,GEP-001598,GBR-007046,H_fvg_midpoint,continuation,EMITTED,fvg_fill,2
GBR-007052,GEP-001598,GBR-007046,H_fvg_full_fill,continuation,EMITTED,fvg_fill,2
GBR-007053,GEP-001533,GBR-006760,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-007054,GEP-001533,GBR-006760,H_liquidity_sweep_reclaim_fade,fade,EMITTED,sweep_reclaim_fade,2
GBR-007055,GEP-001533,GBR-006760,H_liquidity_sweep_accept_continuation,continuation,EMITTED,sweep_accept_cont,2
GBR-007056,GEP-001586,GBR-006997,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-007057,GEP-001586,GBR-006997,H_liquidity_sweep_reclaim_fade,fade,EMITTED,sweep_reclaim_fade,2
GBR-007058,GEP-001586,GBR-006997,H_liquidity_sweep_accept_continuation,continuation,EMITTED,sweep_accept_cont,2
GBR-007059,GEP-001599,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-007060,GEP-001599,GBR-007059,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-007061,GEP-001600,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-007062,GEP-001600,GBR-007061,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-007063,GEP-001596,GBR-007041,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-007064,GEP-001596,GBR-007041,H_liquidity_sweep_reclaim_fade,fade,EMITTED,sweep_reclaim_fade,2
GBR-007065,GEP-001596,GBR-007041,H_liquidity_sweep_accept_continuation,continuation,EMITTED,sweep_accept_cont,2
GBR-007066,GEP-001601,GBR-006957,H_ifvg_immediate,fade,EMITTED,ifvg_activation,3
GBR-007067,GEP-001601,GBR-006957,H_ifvg_next_bar,fade,EMITTED,ifvg_activation,3
GBR-007068,GEP-001601,GBR-006957,H_ifvg_retest,fade,EMITTED,ifvg_retest,4
GBR-007069,GEP-001602,,H_fvg_no_fill_continuation,continuation,INVALIDATED,context_invalidated,1
GBR-007070,GEP-001602,GBR-007069,H_fvg_first_touch,continuation,EMITTED,fvg_fill,2
GBR-007071,GEP-001602,GBR-007069,H_fvg_first_fill,continuation,EMITTED,fvg_fill,2
GBR-007072,GEP-001602,GBR-007069,H_fvg_midpoint,continuation,EMITTED,fvg_fill,2
GBR-007073,GEP-001602,GBR-007069,H_fvg_full_fill,continuation,EMITTED,fvg_fill,2
GBR-007074,GEP-001603,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-007075,GEP-001603,GBR-007074,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-007076,GEP-001604,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-007077,GEP-001604,GBR-007076,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-007078,GEP-001605,,H_fvg_no_fill_continuation,continuation,INVALIDATED,context_invalidated,1
GBR-007079,GEP-001605,GBR-007078,H_fvg_first_touch,continuation,EMITTED,fvg_fill,2
GBR-007080,GEP-001605,GBR-007078,H_fvg_first_fill,continuation,EMITTED,fvg_fill,2
GBR-007081,GEP-001605,GBR-007078,H_fvg_midpoint,continuation,EMITTED,fvg_fill,2
GBR-007082,GEP-001605,GBR-007078,H_fvg_full_fill,continuation,EMITTED,fvg_fill,2
GBR-007083,GEP-001606,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-007084,GEP-001606,GBR-007083,H_liquidity_break_failed_fade,fade,EXPIRED,inactive,1
GBR-007085,GEP-001607,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-007086,GEP-001607,GBR-007085,H_liquidity_break_failed_fade,fade,EXPIRED,inactive,1
GBR-007087,GEP-001608,GBR-007046,H_ifvg_immediate,fade,EMITTED,ifvg_activation,3
GBR-007088,GEP-001608,GBR-007046,H_ifvg_next_bar,fade,EMITTED,ifvg_activation,3
GBR-007089,GEP-001608,GBR-007046,H_ifvg_retest,fade,EMITTED,ifvg_retest,4
GBR-007090,GEP-001603,GBR-007074,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-007091,GEP-001603,GBR-007074,H_liquidity_sweep_reclaim_fade,fade,EMITTED,sweep_reclaim_fade,2
GBR-007092,GEP-001603,GBR-007074,H_liquidity_sweep_accept_continuation,continuation,EMITTED,sweep_accept_cont,2
GBR-007093,GEP-001604,GBR-007076,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-007094,GEP-001604,GBR-007076,H_liquidity_sweep_reclaim_fade,fade,EMITTED,sweep_reclaim_fade,2
GBR-007095,GEP-001604,GBR-007076,H_liquidity_sweep_accept_continuation,continuation,EMITTED,sweep_accept_cont,2
GBR-007096,GEP-001609,,H_rb_reaction_continuation,continuation,INVALIDATED,origin_invalidated,2
GBR-007097,GEP-001609,GBR-007096,H_rb_fvg_fill_continuation,continuation,INVALIDATED,origin_invalidated,2
GBR-007098,GEP-001609,GBR-007096,H_rb_unresolved_fade,fade,INVALIDATED,origin_invalidated,2
GBR-007099,GEP-001610,GBR-007078,H_ifvg_immediate,fade,EMITTED,ifvg_activation,3
GBR-007100,GEP-001610,GBR-007078,H_ifvg_next_bar,fade,EMITTED,ifvg_activation,3
GBR-007101,GEP-001610,GBR-007078,H_ifvg_retest,fade,EMITTED,ifvg_retest,4
GBR-007102,GEP-001611,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-007103,GEP-001611,GBR-007102,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-007104,GEP-001612,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-007105,GEP-001612,GBR-007104,H_liquidity_break_failed_fade,fade,EXPIRED,inactive,1
GBR-007106,GEP-001613,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-007107,GEP-001613,GBR-007106,H_liquidity_break_failed_fade,fade,EXPIRED,inactive,1
GBR-007108,GEP-001614,,H_fvg_formation_close,continuation,EMITTED,fvg_formation,1
GBR-007109,GEP-001614,GBR-007108,H_fvg_next_bar,continuation,EMITTED,fvg_formation,1
GBR-007110,GEP-001614,GBR-007108,H_fvg_no_fill_continuation,continuation,INVALIDATED,context_invalidated,1
GBR-007111,GEP-001614,GBR-007108,H_fvg_first_touch,continuation,EMITTED,fvg_fill,2
GBR-007112,GEP-001614,GBR-007108,H_fvg_first_fill,continuation,EMITTED,fvg_fill,2
GBR-007113,GEP-001614,GBR-007108,H_fvg_midpoint,continuation,EMITTED,fvg_fill,2
GBR-007114,GEP-001614,GBR-007108,H_fvg_full_fill,continuation,EMITTED,fvg_fill,2
GBR-007115,GEP-001615,GBR-007021,H_ifvg_immediate,fade,EMITTED,ifvg_activation,3
GBR-007116,GEP-001615,GBR-007021,H_ifvg_next_bar,fade,EMITTED,ifvg_activation,3
GBR-007117,GEP-001615,GBR-007021,H_ifvg_retest,fade,EMITTED,ifvg_retest,4
GBR-007118,GEP-001616,GBR-007034,H_ifvg_immediate,fade,EMITTED,ifvg_activation,3
GBR-007119,GEP-001616,GBR-007034,H_ifvg_next_bar,fade,EMITTED,ifvg_activation,3
GBR-007120,GEP-001616,GBR-007034,H_ifvg_retest,fade,EMITTED,ifvg_retest,4
GBR-007121,GEP-001617,,H_fvg_formation_close,continuation,EMITTED,fvg_formation,1
GBR-007122,GEP-001617,GBR-007121,H_fvg_next_bar,continuation,EMITTED,fvg_formation,1
GBR-007123,GEP-001617,GBR-007121,H_fvg_no_fill_continuation,continuation,INVALIDATED,context_invalidated,1
GBR-007124,GEP-001617,GBR-007121,H_fvg_first_touch,continuation,EMITTED,fvg_fill,2
GBR-007125,GEP-001617,GBR-007121,H_fvg_first_fill,continuation,EMITTED,fvg_fill,2
GBR-007126,GEP-001617,GBR-007121,H_fvg_midpoint,continuation,EMITTED,fvg_fill,2
GBR-007127,GEP-001617,GBR-007121,H_fvg_full_fill,continuation,EMITTED,fvg_fill,2
GBR-007128,GEP-001505,GBR-006620,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-007129,GEP-001505,GBR-006620,H_liquidity_sweep_reclaim_fade,fade,EMITTED,sweep_reclaim_fade,2
GBR-007130,GEP-001505,GBR-006620,H_liquidity_sweep_accept_continuation,continuation,EMITTED,sweep_accept_cont,2
GBR-007131,GEP-001618,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-007132,GEP-001618,GBR-007131,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-007133,GEP-001619,,H_fvg_no_fill_continuation,continuation,INVALIDATED,context_invalidated,1
GBR-007134,GEP-001619,GBR-007133,H_fvg_first_touch,continuation,EMITTED,fvg_fill,2
GBR-007135,GEP-001619,GBR-007133,H_fvg_first_fill,continuation,EMITTED,fvg_fill,2
GBR-007136,GEP-001619,GBR-007133,H_fvg_midpoint,continuation,EMITTED,fvg_fill,2
GBR-007137,GEP-001619,GBR-007133,H_fvg_full_fill,continuation,EMITTED,fvg_fill,2
GBR-007138,GEP-001620,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-007139,GEP-001620,GBR-007138,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-007140,GEP-001621,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-007141,GEP-001621,GBR-007140,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-007142,GEP-001499,GBR-006589,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-007143,GEP-001499,GBR-006589,H_liquidity_sweep_reclaim_fade,fade,EMITTED,sweep_reclaim_fade,2
GBR-007144,GEP-001499,GBR-006589,H_liquidity_sweep_accept_continuation,continuation,EMITTED,sweep_accept_cont,2
GBR-007145,GEP-001611,GBR-007102,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-007146,GEP-001611,GBR-007102,H_liquidity_sweep_reclaim_fade,fade,EMITTED,sweep_reclaim_fade,2
GBR-007147,GEP-001611,GBR-007102,H_liquidity_sweep_accept_continuation,continuation,EMITTED,sweep_accept_cont,2
GBR-007148,GEP-001620,GBR-007138,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-007149,GEP-001620,GBR-007138,H_liquidity_sweep_reclaim_fade,fade,EMITTED,sweep_reclaim_fade,2
GBR-007150,GEP-001620,GBR-007138,H_liquidity_sweep_accept_continuation,continuation,EMITTED,sweep_accept_cont,2
GBR-007151,GEP-001621,GBR-007140,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-007152,GEP-001621,GBR-007140,H_liquidity_sweep_reclaim_fade,fade,EMITTED,sweep_reclaim_fade,2
GBR-007153,GEP-001621,GBR-007140,H_liquidity_sweep_accept_continuation,continuation,EMITTED,sweep_accept_cont,2
GBR-007154,GEP-001622,GBR-007133,H_ifvg_immediate,fade,EMITTED,ifvg_activation,3
GBR-007155,GEP-001622,GBR-007133,H_ifvg_next_bar,fade,EMITTED,ifvg_activation,3
GBR-007156,GEP-001622,GBR-007133,H_ifvg_retest,fade,EMITTED,ifvg_retest,4
GBR-007157,GEP-001623,,H_fvg_no_fill_continuation,continuation,INVALIDATED,context_invalidated,1
GBR-007158,GEP-001623,GBR-007157,H_fvg_first_touch,continuation,EMITTED,fvg_fill,2
GBR-007159,GEP-001623,GBR-007157,H_fvg_first_fill,continuation,EMITTED,fvg_fill,2
GBR-007160,GEP-001623,GBR-007157,H_fvg_midpoint,continuation,EMITTED,fvg_fill,2
GBR-007161,GEP-001623,GBR-007157,H_fvg_full_fill,continuation,EMITTED,fvg_fill,2
GBR-007162,GEP-001624,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-007163,GEP-001624,GBR-007162,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-007164,GEP-001625,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-007165,GEP-001625,GBR-007164,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-007166,GEP-001626,,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-007167,GEP-001626,GBR-007166,H_liquidity_sweep_reclaim_fade,fade,EMITTED,sweep_reclaim_fade,2
GBR-007168,GEP-001626,GBR-007166,H_liquidity_sweep_accept_continuation,continuation,EMITTED,sweep_accept_cont,2
GBR-007169,GEP-001626,GBR-007166,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-007170,GEP-001626,GBR-007166,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-007171,GEP-001627,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-007172,GEP-001627,GBR-007171,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-007173,GEP-001628,GBR-007121,H_ifvg_immediate,fade,EMITTED,ifvg_activation,3
GBR-007174,GEP-001628,GBR-007121,H_ifvg_next_bar,fade,EMITTED,ifvg_activation,3
GBR-007175,GEP-001628,GBR-007121,H_ifvg_retest,fade,EMITTED,ifvg_retest,4
GBR-007176,GEP-001629,,H_rb_reaction_continuation,continuation,INVALIDATED,origin_invalidated,2
GBR-007177,GEP-001629,GBR-007176,H_rb_fvg_fill_continuation,continuation,INVALIDATED,origin_invalidated,2
GBR-007178,GEP-001629,GBR-007176,H_rb_unresolved_fade,fade,INVALIDATED,origin_invalidated,2
GBR-007179,GEP-001627,GBR-007171,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-007180,GEP-001627,GBR-007171,H_liquidity_sweep_reclaim_fade,fade,EMITTED,sweep_reclaim_fade,2
GBR-007181,GEP-001627,GBR-007171,H_liquidity_sweep_accept_continuation,continuation,EMITTED,sweep_accept_cont,2
GBR-007182,GEP-001630,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-007183,GEP-001630,GBR-007182,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-007184,GEP-001631,,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-007185,GEP-001631,GBR-007184,H_liquidity_sweep_reclaim_fade,fade,EMITTED,sweep_reclaim_fade,2
GBR-007186,GEP-001631,GBR-007184,H_liquidity_sweep_accept_continuation,continuation,EMITTED,sweep_accept_cont,2
GBR-007187,GEP-001631,GBR-007184,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-007188,GEP-001631,GBR-007184,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-007189,GEP-001632,,H_fvg_no_fill_continuation,continuation,INVALIDATED,context_invalidated,1
GBR-007190,GEP-001632,GBR-007189,H_fvg_first_touch,continuation,EMITTED,fvg_fill,2
GBR-007191,GEP-001632,GBR-007189,H_fvg_first_fill,continuation,EMITTED,fvg_fill,2
GBR-007192,GEP-001632,GBR-007189,H_fvg_midpoint,continuation,EMITTED,fvg_fill,2
GBR-007193,GEP-001632,GBR-007189,H_fvg_full_fill,continuation,EMITTED,fvg_fill,2
GBR-007194,GEP-001613,GBR-007106,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-007195,GEP-001613,GBR-007106,H_liquidity_sweep_reclaim_fade,fade,EXPIRED,inactive,1
GBR-007196,GEP-001613,GBR-007106,H_liquidity_sweep_accept_continuation,continuation,EXPIRED,inactive,1
GBR-007197,GEP-001633,GBR-007108,H_ifvg_immediate,fade,EMITTED,ifvg_activation,3
GBR-007198,GEP-001633,GBR-007108,H_ifvg_next_bar,fade,EMITTED,ifvg_activation,3
GBR-007199,GEP-001633,GBR-007108,H_ifvg_retest,fade,EMITTED,ifvg_retest,4
GBR-007200,GEP-001634,,H_fvg_no_fill_continuation,continuation,INVALIDATED,context_invalidated,1
GBR-007201,GEP-001634,GBR-007200,H_fvg_first_touch,continuation,EMITTED,fvg_fill,2
GBR-007202,GEP-001634,GBR-007200,H_fvg_first_fill,continuation,EMITTED,fvg_fill,2
GBR-007203,GEP-001634,GBR-007200,H_fvg_midpoint,continuation,EMITTED,fvg_fill,2
GBR-007204,GEP-001634,GBR-007200,H_fvg_full_fill,continuation,EMITTED,fvg_fill,2
GBR-007205,GEP-001635,GBR-007189,H_ifvg_immediate,fade,EMITTED,ifvg_activation,3
GBR-007206,GEP-001635,GBR-007189,H_ifvg_next_bar,fade,EMITTED,ifvg_activation,3
GBR-007207,GEP-001635,GBR-007189,H_ifvg_retest,fade,EXPIRED,inactive,3
GBR-007208,GEP-001636,GBR-007200,H_ifvg_immediate,fade,EMITTED,ifvg_activation,3
GBR-007209,GEP-001636,GBR-007200,H_ifvg_next_bar,fade,EMITTED,ifvg_activation,3
GBR-007210,GEP-001636,GBR-007200,H_ifvg_retest,fade,EXPIRED,inactive,3
GBR-007211,GEP-001637,,H_fvg_no_fill_continuation,continuation,EMITTED,fvg_no_fill,2
GBR-007212,GEP-001637,GBR-007211,H_fvg_first_touch,continuation,EXPIRED,inactive,1
GBR-007213,GEP-001637,GBR-007211,H_fvg_first_fill,continuation,EXPIRED,inactive,1
GBR-007214,GEP-001637,GBR-007211,H_fvg_midpoint,continuation,EXPIRED,inactive,1
GBR-007215,GEP-001637,GBR-007211,H_fvg_full_fill,continuation,EXPIRED,inactive,1
GBR-007216,GEP-001638,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-007217,GEP-001638,GBR-007216,H_liquidity_break_failed_fade,fade,EXPIRED,inactive,1
GBR-007218,GEP-001639,,H_fvg_no_fill_continuation,continuation,INVALIDATED,context_invalidated,1
GBR-007219,GEP-001639,GBR-007218,H_fvg_first_touch,continuation,EMITTED,fvg_fill,2
GBR-007220,GEP-001639,GBR-007218,H_fvg_first_fill,continuation,EMITTED,fvg_fill,2
GBR-007221,GEP-001639,GBR-007218,H_fvg_midpoint,continuation,EMITTED,fvg_fill,2
GBR-007222,GEP-001639,GBR-007218,H_fvg_full_fill,continuation,EXPIRED,inactive,1
GBR-007223,GEP-001594,GBR-007032,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-007224,GEP-001594,GBR-007032,H_liquidity_sweep_reclaim_fade,fade,EMITTED,sweep_reclaim_fade,2
GBR-007225,GEP-001594,GBR-007032,H_liquidity_sweep_accept_continuation,continuation,EMITTED,sweep_accept_cont,2
GBR-007226,GEP-001599,GBR-007059,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-007227,GEP-001599,GBR-007059,H_liquidity_sweep_reclaim_fade,fade,EMITTED,sweep_reclaim_fade,2
GBR-007228,GEP-001599,GBR-007059,H_liquidity_sweep_accept_continuation,continuation,EMITTED,sweep_accept_cont,2
